subdomain_key,subdomain_label,procedure_code,procedure_title,field,operation_group,operation_key,agency,submission_methods,processing_time_values,document_group_count,result_count,raw_data_available,source_url
giam_ho,Giám hộ,3.000322,Đăng ký chấm dứt giám sát việc giám hộ,Hộ tịch,giam_sat_giam_ho,dang_ky_cham_dut_giam_sat_viec_giam_ho,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày | 3 ngày | 3 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-a586-71fe-8c10-8bfa070f5066
giam_ho,Giám hộ,3.000323,Đăng ký giám sát việc giám hộ,Hộ tịch,giam_sat_giam_ho,dang_ky_giam_sat_viec_giam_ho,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày | 3 ngày | 3 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-a5b3-74a8-b670-0ffe3cefb7e3
ket_hon,Kết hôn,1.000094,Thủ tục đăng ký kết hôn có yếu tố nước ngoài tại khu vực biên giới,Hộ tịch,ket_hon_bien_gioi,thu_tuc_dang_ky_ket_hon_co_yeu_to_nuoc_ngoai_tai_khu_vuc_bien_gioi,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày | 3 ngày | 3 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-3801-752b-a01a-93596242f811
ket_hon,Kết hôn,1.000593,Thủ tục đăng ký kết hôn lưu động,Hộ tịch,dang_ky_ket_hon_luu_dong,thu_tuc_dang_ky_ket_hon_luu_dong,,Trực tiếp,5 ngày làm việc,2,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-382c-774c-bca0-e30c261d7be4
ket_hon,Kết hôn,1.000736,Thủ tục ghi vào sổ hộ tịch việc kết hôn của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài,Hộ tịch,ghi_chu_ket_hon,thu_tuc_ghi_vao_so_ho_tich_viec_ket_hon_cua_cong_dan_viet_nam_da_duoc_giai_quyet_tai_co_quan_co_tham_quyen_cua_nuoc_ngoai,,Trực tiếp,5 ngày làm việc,2,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-e9cb-74a6-92b0-91e4bd5a1698
ket_hon,Kết hôn,1.000894,Thủ tục đăng ký kết hôn,Hộ tịch,dang_ky_ket_hon,thu_tuc_dang_ky_ket_hon,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,1 ngày | 1 ngày | 1 ngày,3,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-3fac-7489-b53b-a15eb239a6fe
ket_hon,Kết hôn,1.004746,Thủ tục đăng ký lại kết hôn,Hộ tịch,dang_ky_lai_ket_hon,thu_tuc_dang_ky_lai_ket_hon,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,5 ngày | 5 ngày | 5 ngày,3,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-6711-733d-b674-f82cb6606242
ket_hon,Kết hôn,2.000507,Thủ tục đăng ký lại kết hôn,Hộ tịch,dang_ky_lai_ket_hon,thu_tuc_dang_ky_lai_ket_hon,,Trực tiếp,5 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-f1cd-729d-9049-70d37b1dd758
ket_hon,Kết hôn,2.000513,Thủ tục đăng ký lại kết hôn có yếu tố nước ngoài,Hộ tịch,dang_ky_lai_ket_hon,thu_tuc_dang_ky_lai_ket_hon_co_yeu_to_nuoc_ngoai,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,5 ngày | 5 ngày | 5 ngày,3,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-866c-706d-945a-a09ce8c74047
ket_hon,Kết hôn,2.000554,"Thủ tục ghi vào Sổ hộ tịch việc ly hôn, hủy việc kết hôn của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài",Hộ tịch,ghi_chu_ly_hon,thu_tuc_ghi_vao_so_ho_tich_viec_ly_hon_huy_viec_ket_hon_cua_cong_dan_viet_nam_da_duoc_giai_quyet_tai_co_quan_co_tham_quyen_cua_nuoc_ngoai,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,5 ngày | 5 ngày | 5 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-867a-70eb-bc54-e836b23a4649
ket_hon,Kết hôn,2.000698,"Thủ tục ghi vào sổ hộ tịch việc ly hôn, huỷ việc kết hôn của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài",Hộ tịch,ghi_chu_ly_hon,thu_tuc_ghi_vao_so_ho_tich_viec_ly_hon_huy_viec_ket_hon_cua_cong_dan_viet_nam_da_duoc_giai_quyet_tai_co_quan_co_tham_quyen_cua_nuoc_ngoai,,Trực tiếp,5 ngày làm việc,2,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-f1d9-755b-bbad-70caa46ad67c
ket_hon,Kết hôn,2.000806,Thủ tục đăng ký kết hôn có yếu tố nước ngoài,Hộ tịch,ket_hon_co_yeu_to_nuoc_ngoai,thu_tuc_dang_ky_ket_hon_co_yeu_to_nuoc_ngoai,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,5 ngày | 5 ngày | 5 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-8e13-728a-a0cd-635811d8432e
ket_hon,Kết hôn,2.002189,Thủ tục ghi vào Sổ hộ tịch việc kết hôn của công dân Việt Nam đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài,Hộ tịch,ghi_chu_ket_hon,thu_tuc_ghi_vao_so_ho_tich_viec_ket_hon_cua_cong_dan_viet_nam_da_duoc_giai_quyet_tai_co_quan_co_tham_quyen_cua_nuoc_ngoai,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,5 ngày | 5 ngày | 5 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-9dec-73f6-b213-be4bfb4f911b
nhan_cha_me_con,"Nhận cha, mẹ, con",1.000080,"Thủ tục đăng ký nhận cha, mẹ, con có yếu tố nước ngoài tại khu vực biên giới",Hộ tịch,nhan_cha_me_con_bien_gioi,thu_tuc_dang_ky_nhan_cha_me_con_co_yeu_to_nuoc_ngoai_tai_khu_vuc_bien_gioi,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,7 ngày | 7 ngày | 7 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-380b-73df-9a18-5658e09794d3
nhan_cha_me_con,"Nhận cha, mẹ, con",1.000689,"Thủ tục đăng ký khai sinh kết hợp đăng ký nhận cha, mẹ, con",Hộ tịch,khai_sinh_ket_hop_nhan_cha_me_con,thu_tuc_dang_ky_khai_sinh_ket_hop_dang_ky_nhan_cha_me_con,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày | 3 ngày | 3 ngày,3,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-3faf-768a-9224-9cb889436133
nhan_cha_me_con,"Nhận cha, mẹ, con",1.001022,"Thủ tục đăng ký nhận cha, mẹ, con",Hộ tịch,nhan_cha_me_con,thu_tuc_dang_ky_nhan_cha_me_con,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày | 3 ngày | 3 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-3fa6-722f-ac1a-e949c8ce3418
nhan_cha_me_con,"Nhận cha, mẹ, con",1.001121,"Thủ tục đăng ký nhận cha, mẹ, con giữa các công dân Việt Nam tạm trú ở nước ngoài với nhau",Hộ tịch,nhan_cha_me_con_giua_cong_dan_vn_o_nuoc_ngoai,thu_tuc_dang_ky_nhan_cha_me_con_giua_cac_cong_dan_viet_nam_tam_tru_o_nuoc_ngoai_voi_nhau,,Trực tiếp,7 ngày làm việc,2,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-e9f6-75df-b941-0b375e40850e
nhan_cha_me_con,"Nhận cha, mẹ, con",1.001695,"Thủ tục đăng ký khai sinh kết hợp đăng ký nhận cha, mẹ, con có yếu tố nước ngoài",Hộ tịch,khai_sinh_ket_hop_nhan_cha_me_con,thu_tuc_dang_ky_khai_sinh_ket_hop_dang_ky_nhan_cha_me_con_co_yeu_to_nuoc_ngoai,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,10 ngày | 10 ngày | 10 ngày,3,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-47b0-7285-b035-456104e16436
nhan_cha_me_con,"Nhận cha, mẹ, con",2.000779,"Thủ tục đăng ký nhận cha, mẹ, con có yếu tố nước ngoài",Hộ tịch,nhan_cha_me_con_co_yeu_to_nuoc_ngoai,thu_tuc_dang_ky_nhan_cha_me_con_co_yeu_to_nuoc_ngoai,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,10 ngày | 10 ngày | 10 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-8dff-7296-94d7-25b5966319d5
nhan_con_nuoi,Nhận con nuôi,1.003005,Giải quyết việc người nước ngoài cư trú ở khu vực biên giới nước láng giềng nhận trẻ em Việt Nam làm con nuôi,Nuôi con nuôi,nuoi_con_nuoi_co_yeu_to_nuoc_ngoai,giai_quyet_viec_nguoi_nuoc_ngoai_cu_tru_o_khu_vuc_bien_gioi_nuoc_lang_gieng_nhan_tre_em_viet_nam_lam_con_nuoi,,Trực tiếp,45 ngày làm việc,3,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-5f22-73cf-b95d-b024eb53f12b
nhan_con_nuoi,Nhận con nuôi,1.003160,Giải quyết việc người nước ngoài thường trú ở Việt Nam nhận trẻ em Việt Nam làm con nuôi,Nuôi con nuôi,nuoi_con_nuoi_co_yeu_to_nuoc_ngoai,giai_quyet_viec_nguoi_nuoc_ngoai_thuong_tru_o_viet_nam_nhan_tre_em_viet_nam_lam_con_nuoi,,Trực tiếp,N/A,3,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-5f2c-739b-82b5-9fcf4fd97835
nhan_con_nuoi,Nhận con nuôi,1.003179,Đăng ký lại việc nuôi con nuôi có yếu tố nước ngoài,Nuôi con nuôi,dang_ky_lai_nuoi_con_nuoi,dang_ky_lai_viec_nuoi_con_nuoi_co_yeu_to_nuoc_ngoai,,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-5f39-7665-900e-2fc88fa8d117
nhan_con_nuoi,Nhận con nuôi,1.003198,Cấp giấy xác nhận công dân Việt Nam ở trong nước đủ điều kiện nhận trẻ em nước ngoài làm con nuôi,Nuôi con nuôi,nuoi_con_nuoi_co_yeu_to_nuoc_ngoai,cap_giay_xac_nhan_cong_dan_viet_nam_o_trong_nuoc_du_dieu_kien_nhan_tre_em_nuoc_ngoai_lam_con_nuoi,Ủy ban nhân dân cấp tỉnh,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-66d1-7420-8968-273257ca6fe5
nhan_con_nuoi,Nhận con nuôi,1.003213,Thủ tục Đăng ký việc nuôi con nuôi tại Cơ quan đại diện Việt Nam ở nước ngoài,Nuôi con nuôi,nuoi_con_nuoi_tai_co_quan_dai_dien,thu_tuc_dang_ky_viec_nuoi_con_nuoi_tai_co_quan_dai_dien_viet_nam_o_nuoc_ngoai,Cơ quan đại diện Việt Nam ở nước ngoài; Cơ quan đại diện Việt Nam ở nước ngoài,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-66d3-77fe-91b6-9ab2a8f1ca16
nhan_con_nuoi,Nhận con nuôi,1.003976,Giải quyết việc nuôi con nuôi có yếu tố nước ngoài đối với trẻ em sống ở cơ sở nuôi dưỡng,Nuôi con nuôi,nuoi_con_nuoi_co_yeu_to_nuoc_ngoai,giai_quyet_viec_nuoi_con_nuoi_co_yeu_to_nuoc_ngoai_doi_voi_tre_em_song_o_co_so_nuoi_duong,Bộ Tư pháp; Ủy ban nhân dân cấp tỉnh,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d9a67-51ff-7467-9df9-aca0e621efed
nhan_con_nuoi,Nhận con nuôi,1.004878,"Giải quyết việc nuôi con nuôi có yếu tố nước ngoài đối với trường hợp cha dượng, mẹ kế nhận con riêng của vợ hoặc chồng; cô, cậu, dì, chú, bác ruột nhận cháu làm con nuôi",Nuôi con nuôi,nuoi_con_nuoi_co_yeu_to_nuoc_ngoai,giai_quyet_viec_nuoi_con_nuoi_co_yeu_to_nuoc_ngoai_doi_voi_truong_hop_cha_duong_me_ke_nhan_con_rieng_cua_vo_hoac_chong_co_cau_di_chu_bac_ruot_nhan_chau_lam_con_nuoi,Cục Hành chính tư pháp,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-6ead-70b8-a046-0ac594e78f99
nhan_con_nuoi,Nhận con nuôi,2.000540,"Thủ tục đăng ký lại việc nuôi con nuôi cho công dân Việt Nam cư trú ở nước ngoài, mà việc hộ tịch đó trước đây đã được đăng ký tại CQĐD Việt Nam ở nước ngoài",Hộ tịch,dang_ky_lai_nuoi_con_nuoi,thu_tuc_dang_ky_lai_viec_nuoi_con_nuoi_cho_cong_dan_viet_nam_cu_tru_o_nuoc_ngoai_ma_viec_ho_tich_do_truoc_day_da_duoc_dang_ky_tai_cqdd_viet_nam_o_nuoc_ngoai,Cơ quan đại diện Việt Nam ở nước ngoài,Trực tiếp,5 ngày,2,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-f1cc-772f-9f52-96dc0f4d212c
nhan_con_nuoi,Nhận con nuôi,2.001255,Đăng ký lại việc nuôi con nuôi trong nước,Nuôi con nuôi,dang_ky_lai_nuoi_con_nuoi,dang_ky_lai_viec_nuoi_con_nuoi_trong_nuoc,,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-9614-7528-9c06-e53f6dee7a58
nhan_con_nuoi,Nhận con nuôi,2.001263,Đăng ký việc nuôi con nuôi trong nước,Nuôi con nuôi,nuoi_con_nuoi_trong_nuoc,dang_ky_viec_nuoi_con_nuoi_trong_nuoc,,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-9dae-705f-a893-0c4e1f0c32a7
nhan_con_nuoi,Nhận con nuôi,2.002363,Ghi vào Sổ đăng ký nuôi con nuôi việc nuôi con nuôi đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài,Nuôi con nuôi,ghi_chu_nuoi_con_nuoi,ghi_vao_so_dang_ky_nuoi_con_nuoi_viec_nuoi_con_nuoi_da_duoc_giai_quyet_tai_co_quan_co_tham_quyen_cua_nuoc_ngoai,Ủy ban nhân dân cấp xã; Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,1 ngày | 1 ngày | 1 ngày,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-a5b0-7288-8713-cb507168dfa7
