subdomain_key,subdomain_label,procedure_code,procedure_title,field,operation_group,operation_key,agency,submission_methods,processing_time_values,document_group_count,result_count,raw_data_available,source_url
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,1.014197,Cấp lại giấy xác nhận không thuộc diện cấp giấy phép lao động đối với người lao động nước ngoài làm việc tại Việt Nam,Việc làm,cap_lai_xac_nhan_mien_gpld,cap_lai_giay_xac_nhan_khong_thuoc_dien_cap_giay_phep_lao_dong_doi_voi_nguoi_lao_dong_nuoc_ngoai_lam_viec_tai_viet_nam,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2af9-73cb-9dbc-1af8c5ddec7b
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,1.014198,Gia hạn giấy xác nhận không thuộc diện cấp giấy phép lao động đối với người lao động nước ngoài làm việc tại Việt Nam,Việc làm,gia_han_xac_nhan_mien_gpld,gia_han_giay_xac_nhan_khong_thuoc_dien_cap_giay_phep_lao_dong_doi_voi_nguoi_lao_dong_nuoc_ngoai_lam_viec_tai_viet_nam,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,5 ngày làm việc | 5 ngày làm việc | 5 ngày làm việc,15,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2afb-717e-9c21-1ac815687763
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,1.014199,Cấp giấy phép lao động đối với người lao động nước ngoài làm việc tại Việt Nam,Việc làm,cap_gpld_nguoi_nuoc_ngoai,cap_giay_phep_lao_dong_doi_voi_nguoi_lao_dong_nuoc_ngoai_lam_viec_tai_viet_nam,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp | Trực tiếp | Trực tuyến | Dịch vụ bưu chính,10 ngày làm việc | 10 ngày làm việc | 10 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,14,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2af9-774b-995e-ea7085c65ef6
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,1.014200,Cấp lại giấy phép lao động đối với người lao động nước ngoài làm việc tại Việt Nam,Việc làm,cap_lai_gpld_nguoi_nuoc_ngoai,cap_lai_giay_phep_lao_dong_doi_voi_nguoi_lao_dong_nuoc_ngoai_lam_viec_tai_viet_nam,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2afa-77bb-9268-d992d2c1b4e9
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,1.014201,Gia hạn giấy phép lao động đối với người lao động nước ngoài làm việc tại Việt Nam,Việc làm,gia_han_gpld_nguoi_nuoc_ngoai,gia_han_giay_phep_lao_dong_doi_voi_nguoi_lao_dong_nuoc_ngoai_lam_viec_tai_viet_nam,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp | Trực tuyến | Trực tiếp | Dịch vụ bưu chính,10 ngày làm việc | 10 ngày làm việc | 10 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,4,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2afe-7204-b5da-cf375013bccc
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,2.000725,Cấp lại Giấy phép làm việc trong kỳ nghỉ cho công dân Niu-Di-Lân,Việc làm,cap_lai_gpld_ky_nghi_ket_hop_lao_dong,cap_lai_giay_phep_lam_viec_trong_ky_nghi_cho_cong_dan_niu_di_lan,Cục Việc làm,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-3aa2-7518-8088-39252afc58e4
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,2.000731,Cấp giấy phép làm việc trong kỳ nghỉ cho công dân Niu-Di-Lân,Việc làm,cap_gpld_ky_nghi_ket_hop_lao_dong,cap_giay_phep_lam_viec_trong_ky_nghi_cho_cong_dan_niu_di_lan,Cục Việc làm,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-3ad1-71af-8ced-b1f36a5ad47f
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,2.000902,Cấp lại giấy phép lao động cho chuyên gia khoa học công nghệ làm việc tại Việt Nam,Việc làm,cap_lai_gpld_chuyen_gia_khcn,cap_lai_giay_phep_lao_dong_cho_chuyen_gia_khoa_hoc_cong_nghe_lam_viec_tai_viet_nam,Cục Việc làm,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-3ac1-7479-978e-694d9e16cebf
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,2.000907,Cấp giấy phép lao động cho chuyên gia khoa học công nghệ làm việc tại Việt Nam,Việc làm,cap_gpld_chuyen_gia_khcn,cap_giay_phep_lao_dong_cho_chuyen_gia_khoa_hoc_cong_nghe_lam_viec_tai_viet_nam,Cục Việc làm,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-3ad4-74fe-8ede-c40e2cd0b74c
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,2.001830,Cấp Giấy phép làm việc cho công dân Ô-xtơ-rây-li-a tham gia Chương trình Lao động kết hợp kỳ nghỉ tại Việt Nam,Việc làm,cap_gpld_ky_nghi_ket_hop_lao_dong,cap_giay_phep_lam_viec_cho_cong_dan_o_xto_ray_li_a_tham_gia_chuong_trinh_lao_dong_ket_hop_ky_nghi_tai_viet_nam,Cục Việc làm,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-4297-7499-ad94-aba01d4c1b3b
cap_phep_lao_dong_nguoi_nuoc_ngoai,Cấp phép lao động cho người nước ngoài,2.001940,Báo cáo chuyên gia khoa học công nghệ không thuộc diện cấp giấy phép lao động làm việc tại Việt Nam,Việc làm,cap_xac_nhan_mien_gpld,bao_cao_chuyen_gia_khoa_hoc_cong_nghe_khong_thuoc_dien_cap_giay_phep_lao_dong_lam_viec_tai_viet_nam,Cục Việc làm,Trực tiếp,N/A,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-428d-72cc-ae02-bf382b8b3b89
chung_chi_hanh_nghe,Chứng chỉ hành nghề,1.115477,"Công nhận, thừa nhận lẫn nhau về chứng chỉ kỹ năng nghề quốc gia giữa Việt Nam với các quốc gia khác (Cấp Trung ương)",Việc làm,cong_nhan_chung_chi_ky_nang,cong_nhan_thua_nhan_lan_nhau_ve_chung_chi_ky_nang_nghe_quoc_gia_giua_viet_nam_voi_cac_quoc_gia_khac_cap_trung_uong,Bộ Nội vụ,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,15 ngày làm việc | 15 ngày làm việc | 15 ngày làm việc,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f3149-753f-742e-bcdc-1054d29ba93a
chung_chi_hanh_nghe,Chứng chỉ hành nghề,1.115480,Cấp chứng chỉ kỹ năng nghề quốc gia (Cấp tỉnh),Việc làm,cap_chung_chi_ky_nang,cap_chung_chi_ky_nang_nghe_quoc_gia_cap_tinh,Ủy ban nhân dân cấp tỉnh,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,10 ngày làm việc | 10 ngày làm việc | 10 ngày làm việc,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f31c9-1573-772b-9fda-bb24b05d185e
chung_chi_hanh_nghe,Chứng chỉ hành nghề,1.115481,Cấp lại chứng chỉ kỹ năng nghề quốc gia (Cấp tỉnh),Việc làm,cap_lai_chung_chi_ky_nang,cap_lai_chung_chi_ky_nang_nghe_quoc_gia_cap_tinh,Ủy ban nhân dân cấp tỉnh,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,10 ngày làm việc | 10 ngày làm việc | 10 ngày làm việc,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f31d1-565f-72db-baf6-015bc218389e
chung_chi_hanh_nghe,Chứng chỉ hành nghề,1.115482,"Đề nghị hỗ trợ tham gia đánh giá, cấp chứng chỉ kỹ năng nghề quốc gia (Cấp tỉnh)",Việc làm,ho_tro_danh_gia_ky_nang,de_nghi_ho_tro_tham_gia_danh_gia_cap_chung_chi_ky_nang_nghe_quoc_gia_cap_tinh,Ủy ban nhân dân cấp tỉnh,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,7 ngày làm việc | 7 ngày làm việc | 7 ngày làm việc,2,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f31f0-fad5-750d-9768-9635cae7a504
ho_tro_tu_van_gioi_thieu_viec_lam,"Hỗ trợ, tư vấn giới thiệu việc làm",1.012474,Hỗ trợ tiền vé xe cho người lao động,Việc làm (G07-LĐ11),ho_tro_chi_phi_di_lai,ho_tro_tien_ve_xe_cho_nguoi_lao_dong,Trung tâm phục vụ hành chính công,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,8 ngày làm việc | 8 ngày làm việc | 8 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019daf6c-081c-76c0-9e0c-005557cdc0a3
ho_tro_tu_van_gioi_thieu_viec_lam,"Hỗ trợ, tư vấn giới thiệu việc làm",1.014746,"Hỗ trợ tư vấn, giới thiệu việc làm (Cấp tỉnh)",Việc làm,tu_van_gioi_thieu_viec_lam,ho_tro_tu_van_gioi_thieu_viec_lam_cap_tinh,Sở Nội Vụ,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2b28-7769-a5a5-55e91c020dbc
ho_tro_tu_van_gioi_thieu_viec_lam,"Hỗ trợ, tư vấn giới thiệu việc làm",2.002681,Hỗ trợ người lao động đi làm việc ngoài tỉnh (cấp xã),Việc làm (G07-LĐ11),ho_tro_di_lam_viec_ngoai_tinh,ho_tro_nguoi_lao_dong_di_lam_viec_ngoai_tinh_cap_xa,Phòng Văn hóa - Xã Hội,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,15 ngày làm việc | 15 ngày làm việc | 15 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dc518-3e20-73ac-bfd3-7818c65124b2
ho_tro_tu_van_gioi_thieu_viec_lam,"Hỗ trợ, tư vấn giới thiệu việc làm",2.002682,Hỗ trợ người lao động đi làm việc ở nước ngoài (tại Trung Quốc và Hàn Quốc theo Thỏa thuận địa phương),Việc làm (G07-LĐ11),ho_tro_di_lam_viec_o_nuoc_ngoai,ho_tro_nguoi_lao_dong_di_lam_viec_o_nuoc_ngoai_tai_trung_quoc_va_han_quoc_theo_thoa_thuan_dia_phuong,Phòng Văn hóa - Xã Hội,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,15 ngày làm việc | 15 ngày làm việc | 15 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019dc544-4487-760c-b6f7-691e376fed9f
nang_ngach,Nâng ngạch,1.014578,"Chính sách hỗ trợ đào tạo, đào tạo lại, đào tạo nâng cao cho người lao động phục vụ công nghiệp bán dẫn, trí tuệ nhân tạo, công nghệ số",Giáo dục nghề nghiệp (G07-LĐ06),ho_tro_nang_cao_trinh_do_ky_nang,chinh_sach_ho_tro_dao_tao_dao_tao_lai_dao_tao_nang_cao_cho_nguoi_lao_dong_phuc_vu_cong_nghiep_ban_dan_tri_tue_nhan_tao_cong_nghe_so,Sở Giáo dục và Đào tạo tỉnh Bắc Ninh,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,15 ngày làm việc | 15 ngày làm việc | 15 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d7cdd-823f-74ae-98c0-11294b187942
nang_ngach,Nâng ngạch,1.014747,"Hỗ trợ người lao động tham gia đào tạo, nâng cao trình độ kỹ năng nghề (Cấp tỉnh)",Việc làm,ho_tro_nang_cao_trinh_do_ky_nang,ho_tro_nguoi_lao_dong_tham_gia_dao_tao_nang_cao_trinh_do_ky_nang_nghe_cap_tinh,Sở Nội Vụ,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,15 ngày làm việc | 15 ngày làm việc | 15 ngày làm việc,3,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2b27-7518-89b4-431db32c4295
nang_ngach,Nâng ngạch,1.014754,"Hỗ trợ người sử dụng lao động đào tạo, bồi dưỡng, nâng cao trình độ kỹ năng nghề để duy trì việc làm cho người lao động (Cấp tỉnh)",Việc làm,ho_tro_dao_tao_duy_tri_viec_lam,ho_tro_nguoi_su_dung_lao_dong_dao_tao_boi_duong_nang_cao_trinh_do_ky_nang_nghe_de_duy_tri_viec_lam_cho_nguoi_lao_dong_cap_tinh,Trung tâm Dịch vụ việc làm; Sở Nội Vụ,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,20 ngày làm việc | 20 ngày làm việc | 20 ngày làm việc,0,3,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2b4b-73ee-a30b-5d75c3cf3253
nang_ngach,Nâng ngạch,1.115483,"Đề nghị hỗ trợ tham gia đào tạo, bồi dưỡng, nâng cao trình độ kỹ năng nghề (Cấp tỉnh)",Việc làm,ho_tro_nang_cao_trinh_do_ky_nang,de_nghi_ho_tro_tham_gia_dao_tao_boi_duong_nang_cao_trinh_do_ky_nang_nghe_cap_tinh,Ủy ban nhân dân cấp tỉnh,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,7 ngày làm việc | 7 ngày làm việc | 7 ngày làm việc,2,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f3227-f72a-77c0-90d9-dc65819f8d7e
nang_ngach,Nâng ngạch,2.002821,"Hỗ trợ đào tạo nghề cho người lao động ở khu vực nông thôn, người lao động là thanh niên",Việc làm,ho_tro_dao_tao_nghe,ho_tro_dao_tao_nghe_cho_nguoi_lao_dong_o_khu_vuc_nong_thon_nguoi_lao_dong_la_thanh_nien,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,7 ngày làm việc | 7 ngày làm việc | 7 ngày làm việc,4,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-4a52-722d-90e3-52eae73487a0
thue_thu_nhap_ca_nhan,Thuế thu nhập cá nhân,2.002237,"Khai thuế thu nhập cá nhân tháng/quý đối với cá nhân có thu nhập từ tiền lương, tiền công (bao gồm cả cá nhân nhận thưởng bằng cổ phiếu từ đơn vị sử dụng lao động) thuộc diện khai thuế thu nhập cá nhân trực tiếp với cơ quan thuế",Thuế,khai_thue_tncn_tu_tien_luong_tien_cong,khai_thue_thu_nhap_ca_nhan_thang_quy_doi_voi_ca_nhan_co_thu_nhap_tu_tien_luong_tien_cong_bao_gom_ca_ca_nhan_nhan_thuong_bang_co_phieu_tu_don_vi_su_dung_lao_dong_thuoc_dien_khai_thue_thu_nhap_ca_nhan_truc_tiep_voi_co_quan_thue,"Thuế tỉnh, thành phố; Thuế cơ sở",Trực tuyến | Dịch vụ bưu chính | Trực tiếp,Không phải trả kết quả cho người nộp thuế ngày | Không phải trả kết quả cho người nộp thuế ngày | Không phải trả kết quả cho người nộp thuế ngày,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfc-e973-712c-aa9f-9c143cebd1a0
tuyen_dung,Tuyển dụng,1.115302,Thủ tục Kết nối eContract với Nền tảng hợp đồng lao động điện tử,"Lao động, tiền lương",ket_noi_hop_dong_lao_dong_dien_tu,thu_tuc_ket_noi_econtract_voi_nen_tang_hop_dong_lao_dong_dien_tu,Bộ Nội vụ,Trực tuyến | Trực tiếp | Dịch vụ bưu chính,20 ngày làm việc | 20 ngày làm việc | 20 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019efccb-629c-75f1-b62e-ef20d50c1335
tuyen_dung,Tuyển dụng,1.115303,Đăng ký lao động đối với người lao động thuộc đối tượng tham gia bảo hiểm xã hội bắt buộc,Việc làm,dang_ky_lao_dong,dang_ky_lao_dong_doi_voi_nguoi_lao_dong_thuoc_doi_tuong_tham_gia_bao_hiem_xa_hoi_bat_buoc,Bảo hiểm xã hội Việt Nam,Trực tuyến | Trực tiếp | Dịch vụ bưu chính,5 ngày làm việc | 5 ngày làm việc | 5 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019efcd8-2bd1-7150-a6b3-30cdd8ad43b4
tuyen_dung,Tuyển dụng,1.115304,Điều chỉnh thông tin đăng ký lao động đối với người lao động thuộc đối tượng tham gia bảo hiểm xã hội bắt buộc,Việc làm,dieu_chinh_dang_ky_lao_dong,dieu_chinh_thong_tin_dang_ky_lao_dong_doi_voi_nguoi_lao_dong_thuoc_doi_tuong_tham_gia_bao_hiem_xa_hoi_bat_buoc,Bảo hiểm xã hội Việt Nam,Trực tuyến | Trực tiếp | Dịch vụ bưu chính,5 ngày làm việc | 5 ngày làm việc | 5 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019efcdf-c62a-77fa-b426-f0acd51a2eb5
tuyen_dung,Tuyển dụng,1.115305,"Đăng ký lao động đối với người lao động đang có việc làm không thuộc đối tượng tham gia bảo hiểm xã hội bắt buộc, người thất nghiệp.",Việc làm,dang_ky_lao_dong,dang_ky_lao_dong_doi_voi_nguoi_lao_dong_dang_co_viec_lam_khong_thuoc_doi_tuong_tham_gia_bao_hiem_xa_hoi_bat_buoc_nguoi_that_nghiep,Bộ Nội vụ,Trực tuyến | Trực tiếp | Dịch vụ bưu chính,1 ngày | 1 ngày | 1 ngày,1,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019efdad-c1a5-75ec-8410-001992fa132b
tuyen_dung,Tuyển dụng,1.115306,Điều chỉnh thông tin đăng ký lao động đối với người lao động đang có việc làm và không thuộc đối tượng tham gia bảo hiểm xã hội bắt buộc,Việc làm,dieu_chinh_dang_ky_lao_dong,dieu_chinh_thong_tin_dang_ky_lao_dong_doi_voi_nguoi_lao_dong_dang_co_viec_lam_va_khong_thuoc_doi_tuong_tham_gia_bao_hiem_xa_hoi_bat_buoc,Bộ Nội vụ,Trực tuyến | Trực tiếp | Dịch vụ bưu chính,1 ngày | 1 ngày | 1 ngày,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f01bf-281e-7186-a8dc-38d81e49d05a
tuyen_dung,Tuyển dụng,1.115307,Điều chỉnh thông tin đăng ký lao động trong trường hợp thay đổi tình trạng từ người có việc làm sang người thất nghiệp,Việc làm,dieu_chinh_dang_ky_lao_dong,dieu_chinh_thong_tin_dang_ky_lao_dong_trong_truong_hop_thay_doi_tinh_trang_tu_nguoi_co_viec_lam_sang_nguoi_that_nghiep,Bộ Nội vụ,Trực tuyến | Trực tiếp | Dịch vụ bưu chính,1 ngày | 1 ngày | 1 ngày,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f01c4-b52d-7772-b731-96d884c8e0c8
tuyen_dung,Tuyển dụng,1.115308,Điều chỉnh thông tin đăng ký lao động trường hợp thay đổi tình trạng từ người có việc làm hoặc người thất nghiệp sang không tham gia hoạt động kinh tế,Việc làm,dieu_chinh_dang_ky_lao_dong,dieu_chinh_thong_tin_dang_ky_lao_dong_truong_hop_thay_doi_tinh_trang_tu_nguoi_co_viec_lam_hoac_nguoi_that_nghiep_sang_khong_tham_gia_hoat_dong_kinh_te,Bộ Nội vụ,Trực tuyến | Trực tiếp | Dịch vụ bưu chính,1 ngày | 1 ngày | 1 ngày,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f01df-f6fd-716f-80d2-09946cd04626
