subdomain_key,subdomain_label,procedure_code,procedure_title,field,operation_group,operation_key,agency,submission_methods,processing_time_values,document_group_count,result_count,raw_data_available,source_url
can_cuoc_chung_minh_nhan_dan,Căn cước công dân/Chứng minh nhân dân,3.000285,Khóa căn cước điện tử (thực hiện tại cấp xã),Định danh và xác thực điện tử,khoa_can_cuoc_dien_tu,khoa_can_cuoc_dien_tu_thuc_hien_tai_cap_xa,Công an cấp Xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd6c-72eb-98eb-cdb436f645a9
can_cuoc_chung_minh_nhan_dan,Căn cước công dân/Chứng minh nhân dân,3.000286,Mở khóa căn cước điện tử (thực hiện tại cấp xã),Định danh và xác thực điện tử,khoa_can_cuoc_dien_tu,mo_khoa_can_cuoc_dien_tu_thuc_hien_tai_cap_xa,Công an cấp Xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-bd65-767f-9dfe-e06cdd1502a8
ho_chieu,Hộ chiếu,1.001445,Trình báo mất hộ chiếu phổ thông (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,trinh_bao_mat_ho_chieu,trinh_bao_mat_ho_chieu_pho_thong_thuc_hien_tai_cap_tinh,Công an cấp Tỉnh,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,1 ngày làm việc | 1 ngày làm việc | 1 ngày làm việc,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-5fc6-72ba-a7f1-3506927a9517
ho_chieu,Hộ chiếu,1.001456,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,cap_ho_chieu_trong_nuoc,cap_ho_chieu_pho_thong_o_trong_nuoc_thuc_hien_tai_cap_tinh,Công an cấp Tỉnh,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,8 ngày làm việc | 8 ngày làm việc | 8 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-5fda-7370-bc07-6f1fd02ffcc4
ho_chieu,Hộ chiếu,1.001471,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương),Quản lý xuất nhập cảnh,cap_ho_chieu_trong_nuoc,cap_ho_chieu_pho_thong_o_trong_nuoc_thuc_hien_tai_cap_trung_uong,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp | Trực tuyến | Trực tiếp | Dịch vụ bưu chính,5 ngày làm việc | 5 ngày làm việc | 5 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc | 3 ngày làm việc,2,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-5fd3-7230-83db-26ed88f516aa
ho_chieu,Hộ chiếu,1.010094,Thủ tục cấp hộ chiếu phổ thông (không gắn chip điện tử) tại Cơ quan đại diện Việt Nam ở nước ngoài,Công tác lãnh sự,cap_ho_chieu_o_nuoc_ngoai,thu_tuc_cap_ho_chieu_pho_thong_khong_gan_chip_dien_tu_tai_co_quan_dai_dien_viet_nam_o_nuoc_ngoai,Cơ quan đại diện Việt Nam ở nước ngoài; Cơ quan đại diện Việt Nam ở nước ngoài,Trực tiếp | Trực tiếp | Trực tiếp,5 ngày làm việc | 3 ngày làm việc | 2 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-f18f-721c-83e3-0a7986aaf1d9
ho_chieu,Hộ chiếu,1.010103,Thủ tục cấp hộ chiếu phổ thông theo thủ tục rút gọn tại Cơ quan đại diện Việt Nam ở nước ngoài,Công tác lãnh sự,cap_ho_chieu_rut_gon_o_nuoc_ngoai,thu_tuc_cap_ho_chieu_pho_thong_theo_thu_tuc_rut_gon_tai_co_quan_dai_dien_viet_nam_o_nuoc_ngoai,Cơ quan đại diện Việt Nam ở nước ngoài; Cơ quan đại diện Việt Nam ở nước ngoài,Trực tiếp | Trực tiếp | Trực tiếp,2 ngày làm việc | 2 ngày làm việc | 1 ngày làm việc,3,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-f18e-70ce-818e-c2c80397a30f
ho_chieu,Hộ chiếu,1.010382,Khôi phục giá trị sử dụng hộ chiếu phổ thông (thực hiện tại cấp trung ương),Quản lý xuất nhập cảnh,khoi_phuc_gia_tri_ho_chieu,khoi_phuc_gia_tri_su_dung_ho_chieu_pho_thong_thuc_hien_tai_cap_trung_uong,,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-868b-740f-8202-f01c914e27de
ho_chieu,Hộ chiếu,1.010384,Khôi phục giá trị sử dụng hộ chiếu phổ thông (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,khoi_phuc_gia_tri_ho_chieu,khoi_phuc_gia_tri_su_dung_ho_chieu_pho_thong_thuc_hien_tai_cap_tinh,Phòng quản lý xuất nhập cảnh,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-868b-7412-8063-db24f9cf2f84
ho_chieu,Hộ chiếu,1.010385,Trình báo mất hộ chiếu phổ thông (thực hiện tại cấp huyện),Quản lý xuất nhập cảnh,trinh_bao_mat_ho_chieu,trinh_bao_mat_ho_chieu_pho_thong_thuc_hien_tai_cap_huyen,Công an huyện,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-8687-76a1-9be1-f0b9763612bf
ho_chieu,Hộ chiếu,1.010386,Trình báo mất hộ chiếu phổ thông (thực hiện tại cấp xã),Quản lý xuất nhập cảnh,trinh_bao_mat_ho_chieu,trinh_bao_mat_ho_chieu_pho_thong_thuc_hien_tai_cap_xa,Công an cấp Xã,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-868d-73ed-93ce-00643818b2e7
ho_chieu,Hộ chiếu,2.000539,Trình báo mất hộ chiếu phổ thông (thực hiện tại cấp trung ương),Quản lý xuất nhập cảnh,trinh_bao_mat_ho_chieu,trinh_bao_mat_ho_chieu_pho_thong_thuc_hien_tai_cap_trung_uong,,,,0,0,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-adb6-705e-a81c-c1dee8bce0da
ho_khau,Hộ khẩu,1.003197,Xóa đăng ký thường trú,"Đăng ký, quản lý cư trú",dang_ky_thuong_tru,xoa_dang_ky_thuong_tru,Công an cấp Xã,Trực tuyến,5 ngày làm việc,0,3,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6f18-72e5-974d-ed6803c7178a
ho_khau,Hộ khẩu,1.004222,Đăng ký thường trú,"Đăng ký, quản lý cư trú",dang_ky_thuong_tru,dang_ky_thuong_tru,Công an cấp Xã,Trực tuyến | Trực tiếp,7 ngày làm việc | 7 ngày làm việc,8,4,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-7704-7449-9e95-fe7ebb959aa2
ho_khau,Hộ khẩu,1.010038,Tách hộ,"Đăng ký, quản lý cư trú",tach_ho,tach_ho,Công an cấp Xã,Trực tiếp | Trực tuyến,5 ngày làm việc | 5 ngày làm việc,3,4,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-7f1e-71e3-be3e-7f22dce4ac4d
ho_khau,Hộ khẩu,1.010039,Điều chỉnh thông tin về cư trú trong Cơ sở dữ liệu về cư trú,"Đăng ký, quản lý cư trú",dieu_chinh_thong_tin_cu_tru,dieu_chinh_thong_tin_ve_cu_tru_trong_co_so_du_lieu_ve_cu_tru,Công an cấp Xã,Trực tuyến,3 ngày làm việc,0,4,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-7efc-770c-b60b-dcb21433cea1
ho_khau,Hộ khẩu,1.010041,Xác nhận thông tin về cư trú,"Đăng ký, quản lý cư trú",xac_nhan_thong_tin_cu_tru,xac_nhan_thong_tin_ve_cu_tru,Công an cấp Xã,Trực tuyến | Trực tuyến,1 ngày làm việc | 3 ngày làm việc,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-7f19-762d-be5e-741f71796016
ho_khau,Hộ khẩu,1.013313,"Xác nhận nơi thường xuyên đậu, đỗ; sử dụng phương tiện vào mục đích để ở","Đăng ký, quản lý cư trú",xac_nhan_dieu_kien_thuong_tru_phuong_tien,xac_nhan_noi_thuong_xuyen_dau_do_su_dung_phuong_tien_vao_muc_dich_de_o,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,2 ngày làm việc | 2 ngày làm việc | 2 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-963d-77b5-a955-62296d0272fc
ho_khau,Hộ khẩu,1.013314,"Xác nhận về điều kiện diện tích bình quân nhà ở để đăng ký thường trú vào chỗ ở do thuê, mượn, ở nhờ; nhà ở, đất ở không có tranh chấp quyền sở hữu nhà ở, quyền sử dụng đất ở, không thuộc địa điểm không được đăng ký thường trú mới","Đăng ký, quản lý cư trú",dang_ky_thuong_tru,xac_nhan_ve_dieu_kien_dien_tich_binh_quan_nha_o_de_dang_ky_thuong_tru_vao_cho_o_do_thue_muon_o_nho_nha_o_dat_o_khong_co_tranh_chap_quyen_so_huu_nha_o_quyen_su_dung_dat_o_khong_thuoc_dia_diem_khong_duoc_dang_ky_thuong_tru_moi,Ủy ban nhân dân cấp xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,2 ngày làm việc | 2 ngày làm việc | 2 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-9660-707e-97b1-ef8876f54d3b
luu_tru,Lưu trú,2.001159,Thông báo lưu trú,"Đăng ký, quản lý cư trú",thong_bao_luu_tru,thong_bao_luu_tru,Công an cấp Xã,Trực tuyến | Trực tiếp,1 ngày | 1 ngày,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-adb7-7329-8d7c-db89ef073ced
tam_tru,Tạm trú,1.002755,Gia hạn tạm trú,"Đăng ký, quản lý cư trú",gia_han_tam_tru,gia_han_tam_tru,Công an cấp Xã,Trực tuyến | Trực tiếp,3 ngày làm việc | 3 ngày làm việc,4,4,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6762-77ee-9a0c-965773ce7afe
tam_tru,Tạm trú,1.004194,Đăng ký tạm trú,"Đăng ký, quản lý cư trú",dang_ky_tam_tru,dang_ky_tam_tru,Công an cấp Xã,Trực tuyến | Trực tiếp,3 ngày làm việc | 3 ngày làm việc,4,4,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-770b-734d-b7fb-5e1995f194f4
tam_tru,Tạm trú,1.010028,Xóa đăng ký tạm trú,"Đăng ký, quản lý cư trú",dang_ky_tam_tru,xoa_dang_ky_tam_tru,Công an cấp Xã,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,2 ngày làm việc | 2 ngày làm việc | 2 ngày làm việc,0,3,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-7f06-7316-a1c8-3255e08fe2f5
tam_tru,Tạm trú,1.010040,"Khai báo thông tin về cư trú đối với người chưa đủ điều kiện đăng ký thường trú, đăng ký tạm trú","Đăng ký, quản lý cư trú",dang_ky_tam_tru,khai_bao_thong_tin_ve_cu_tru_doi_voi_nguoi_chua_du_dieu_kien_dang_ky_thuong_tru_dang_ky_tam_tru,Công an cấp Xã,Trực tuyến | Trực tiếp | Trực tuyến | Trực tiếp,5 ngày làm việc | 5 ngày làm việc | 30 ngày làm việc | 30 ngày làm việc,0,3,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-7efc-7491-9ac8-527fe53522e4
tam_vang,Tạm vắng,1.003677,Khai báo tạm vắng,"Đăng ký, quản lý cư trú",khai_bao_tam_vang,khai_bao_tam_vang,Công an cấp Xã,Trực tuyến | Trực tuyến,1 ngày làm việc | 2 ngày làm việc,2,3,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6f56-704f-95b8-8d949272c6ad
